일시,광진구,동대문구,성동구,중랑구,gw_sub,dd_sub,sd_sub,gr_sub,sunday,mon_1,mon_2,mon_3,mon_4,mon_5,mon_6,mon_7,mon_8,mon_9,mon_10,mon_11,mon_12
20200222,2.22,1.28,1.55,0.88,186.176,141.374,118.632,107.416,0,0,1,0,0,0,0,0,0,0,0,0,0
20200223,2.934,1.742,2.32,1.298,131.128,93.824,77.92,73.034,1,0,1,0,0,0,0,0,0,0,0,0,0
20200224,3.89,2.698,3.746,1.756,231.984,190.152,192.412,151.11,0,0,1,0,0,0,0,0,0,0,0,0,0
20200225,1.844,1.186,1.616,0.878,214.566,169.698,182.636,140.29,0,0,1,0,0,0,0,0,0,0,0,0,0
20200226,3.982,2.758,3.67,1.872,216.452,178.874,185.108,140.68,0,0,1,0,0,0,0,0,0,0,0,0,0
20200227,4.452,2.796,4.042,2.036,213.28,175.454,180.254,138.126,0,0,1,0,0,0,0,0,0,0,0,0,0
20200228,1.418,1.038,1.346,0.662,204.548,166.334,172.956,134.8,0,0,1,0,0,0,0,0,0,0,0,0,0
20200229,4.004,2.424,3.872,1.858,132.878,106.958,87.658,83.716,0,0,1,0,0,0,0,0,0,0,0,0,0
20200301,2.734,1.692,2.444,1.424,92.476,69.056,56.43,56.544,1,0,0,1,0,0,0,0,0,0,0,0,0
20200302,3.838,2.644,4.144,1.802,201.472,167.348,171.262,133.1,0,0,0,1,0,0,0,0,0,0,0,0,0
20200303,4.254,2.712,4.168,2.026,202.882,167.872,173.864,133.222,0,0,0,1,0,0,0,0,0,0,0,0,0
20200304,3.328,2.302,3.072,1.586,201.748,164.254,171.4,132.048,0,0,0,1,0,0,0,0,0,0,0,0,0
20200305,3.72,2.436,3.628,1.804,205.616,165.068,173.478,132.142,0,0,0,1,0,0,0,0,0,0,0,0,0
20200306,4.38,2.914,4.478,2.0,216.228,173.966,178.466,136.836,0,0,0,1,0,0,0,0,0,0,0,0,0
20200307,5.144,2.64,4.646,2.178,147.77,111.342,94.486,86.922,0,0,0,1,0,0,0,0,0,0,0,0,0
20200308,7.346,3.2,6.236,2.536,116.152,77.736,65.456,61.224,1,0,0,1,0,0,0,0,0,0,0,0,0
20200309,6.842,3.544,5.984,2.556,216.94,173.188,177.35,138.78,0,0,0,1,0,0,0,0,0,0,0,0,0
20200310,1.268,0.746,0.942,0.636,204.63,159.874,174.704,132.632,0,0,0,1,0,0,0,0,0,0,0,0,0
20200311,5.178,3.154,4.606,2.406,217.446,170.478,181.848,137.55,0,0,0,1,0,0,0,0,0,0,0,0,0
20200312,6.02,3.204,5.246,2.418,216.266,167.566,178.132,134.556,0,0,0,1,0,0,0,0,0,0,0,0,0
20200313,5.116,3.126,4.624,2.276,222.708,171.506,182.046,138.0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200314,5.064,2.764,4.422,2.358,158.58,113.07,102.222,89.952,0,0,0,1,0,0,0,0,0,0,0,0,0
20200315,4.026,2.358,3.562,1.808,112.69,75.568,66.412,61.468,1,0,0,1,0,0,0,0,0,0,0,0,0
20200316,4.528,2.866,4.348,2.006,212.686,172.254,176.948,137.362,0,0,0,1,0,0,0,0,0,0,0,0,0
20200317,5.428,3.126,4.76,2.362,213.276,168.386,178.3,136.088,0,0,0,1,0,0,0,0,0,0,0,0,0
20200318,8.032,3.89,6.412,2.934,225.814,176.428,183.5,140.466,0,0,0,1,0,0,0,0,0,0,0,0,0
20200319,2.844,1.926,2.402,1.308,208.662,162.936,175.158,132.68,0,0,0,1,0,0,0,0,0,0,0,0,0
20200320,6.322,3.66,5.5,2.828,236.242,184.732,190.12,145.64,0,0,0,1,0,0,0,0,0,0,0,0,0
20200321,8.388,3.984,7.204,3.256,172.53,120.79,107.762,94.152,0,0,0,1,0,0,0,0,0,0,0,0,0
20200322,9.314,3.804,7.798,2.982,134.774,83.216,73.888,65.378,1,0,0,1,0,0,0,0,0,0,0,0,0
20200323,7.918,4.2,6.9,3.052,221.9,176.656,177.464,139.718,0,0,0,1,0,0,0,0,0,0,0,0,0
20200324,8.888,4.524,7.802,3.572,226.268,175.548,184.48,139.788,0,0,0,1,0,0,0,0,0,0,0,0,0
20200325,9.53,4.944,8.19,3.71,232.53,179.622,187.876,142.63,0,0,0,1,0,0,0,0,0,0,0,0,0
20200326,5.112,3.226,4.744,2.44,217.14,175.184,182.544,138.686,0,0,0,1,0,0,0,0,0,0,0,0,0
20200327,6.652,4.272,6.254,3.296,234.008,182.278,192.2,143.35,0,0,0,1,0,0,0,0,0,0,0,0,0
20200328,7.972,4.208,7.538,3.65,178.354,124.716,112.516,95.486,0,0,0,1,0,0,0,0,0,0,0,0,0
20200329,8.954,4.228,8.56,3.634,136.282,85.746,78.536,67.52,1,0,0,1,0,0,0,0,0,0,0,0,0
20200330,8.092,4.62,7.712,3.678,225.028,180.322,184.126,141.548,0,0,0,1,0,0,0,0,0,0,0,0,0
20200331,8.884,5.112,8.16,4.226,227.66,180.042,187.148,142.268,0,0,0,1,0,0,0,0,0,0,0,0,0
20200401,7.884,4.858,7.286,3.782,229.592,178.208,189.15,142.97,0,0,0,0,1,0,0,0,0,0,0,0,0
20200402,8.456,4.742,7.528,3.82,229.876,180.982,189.406,142.12,0,0,0,0,1,0,0,0,0,0,0,0,0
20200403,8.646,5.056,8.25,4.026,239.484,187.488,197.6,146.704,0,0,0,0,1,0,0,0,0,0,0,0,0
20200404,8.18,4.69,7.456,3.976,180.662,125.976,119.546,96.33,0,0,0,0,1,0,0,0,0,0,0,0,0
20200405,7.72,4.126,7.508,3.764,129.474,86.754,81.064,67.246,1,0,0,0,1,0,0,0,0,0,0,0,0
20200406,7.918,4.534,7.668,3.556,224.778,184.642,186.954,144.914,0,0,0,0,1,0,0,0,0,0,0,0,0
20200407,8.646,5.03,7.918,4.182,229.744,184.752,191.346,144.996,0,0,0,0,1,0,0,0,0,0,0,0,0
20200408,7.936,5.264,7.606,4.034,230.182,185.456,192.722,145.642,0,0,0,0,1,0,0,0,0,0,0,0,0
20200409,8.236,5.152,7.44,4.216,230.268,186.522,191.606,145.566,0,0,0,0,1,0,0,0,0,0,0,0,0
20200410,8.414,4.99,7.714,4.036,241.06,192.91,198.696,150.038,0,0,0,0,1,0,0,0,0,0,0,0,0
20200411,9.248,4.994,7.778,4.456,179.188,132.84,116.714,100.776,0,0,0,0,1,0,0,0,0,0,0,0,0
20200412,8.0,3.926,6.952,3.476,128.36,91.618,75.34,69.186,1,0,0,0,1,0,0,0,0,0,0,0,0
20200413,8.684,5.504,8.442,4.17,229.178,191.196,186.55,147.242,0,0,0,0,1,0,0,0,0,0,0,0,0
20200414,9.12,5.958,8.302,4.482,242.346,190.308,198.484,152.27,0,0,0,0,1,0,0,0,0,0,0,0,0
20200415,10.564,5.666,9.384,5.366,162.574,117.102,106.006,90.074,0,0,0,0,1,0,0,0,0,0,0,0,0
20200416,10.162,5.53,8.294,4.54,234.402,192.424,194.468,148.392,0,0,0,0,1,0,0,0,0,0,0,0,0
20200417,3.798,2.7,2.916,2.04,231.204,185.048,192.94,147.138,0,0,0,0,1,0,0,0,0,0,0,0,0
20200418,11.258,6.128,9.296,5.75,197.312,143.748,128.206,106.174,0,0,0,0,1,0,0,0,0,0,0,0,0
20200419,3.37,1.924,2.938,1.848,122.142,92.01,74.718,70.386,1,0,0,0,1,0,0,0,0,0,0,0,0
20200420,5.634,3.894,5.458,3.224,229.63,195.29,191.734,149.76,0,0,0,0,1,0,0,0,0,0,0,0,0
20200421,5.59,4.234,5.726,3.308,237.554,199.726,198.184,151.21,0,0,0,0,1,0,0,0,0,0,0,0,0
20200422,5.188,3.732,4.748,2.904,236.742,193.906,196.648,149.794,0,0,0,0,1,0,0,0,0,0,0,0,0
20200423,6.774,4.59,6.002,3.486,242.128,200.736,200.046,153.752,0,0,0,0,1,0,0,0,0,0,0,0,0
20200424,7.62,5.06,6.86,3.902,255.556,212.578,210.256,159.488,0,0,0,0,1,0,0,0,0,0,0,0,0
20200425,9.586,5.208,7.822,4.374,197.432,151.948,131.168,110.036,0,0,0,0,1,0,0,0,0,0,0,0,0
20200426,9.688,5.26,8.864,4.294,152.658,110.554,90.554,80.294,1,0,0,0,1,0,0,0,0,0,0,0,0
20200427,7.762,5.264,7.67,4.044,242.82,208.726,200.778,155.902,0,0,0,0,1,0,0,0,0,0,0,0,0
20200428,9.01,5.97,8.72,4.634,250.926,212.024,205.866,157.684,0,0,0,0,1,0,0,0,0,0,0,0,0
20200429,9.246,6.128,8.824,4.788,264.24,218.722,215.946,163.334,0,0,0,0,1,0,0,0,0,0,0,0,0
20200430,11.848,5.988,10.096,5.778,189.678,140.874,119.322,101.388,0,0,0,0,1,0,0,0,0,0,0,0,0
20200501,11.53,6.216,9.376,5.392,195.526,156.284,124.296,109.196,0,0,0,0,0,1,0,0,0,0,0,0,0
20200502,10.51,5.424,8.616,5.068,185.924,145.042,117.56,101.864,0,0,0,0,0,1,0,0,0,0,0,0,0
20200503,11.066,5.416,9.142,4.858,148.578,111.584,87.746,80.514,1,0,0,0,0,1,0,0,0,0,0,0,0
20200504,11.466,5.876,9.51,5.284,238.224,194.98,176.874,144.306,0,0,0,0,0,1,0,0,0,0,0,0,0
20200505,11.26,5.546,9.314,5.286,170.522,125.924,102.98,90.658,0,0,0,0,0,1,0,0,0,0,0,0,0
20200506,9.89,6.274,8.46,5.05,261.606,217.114,209.714,163.324,0,0,0,0,0,1,0,0,0,0,0,0,0
20200507,9.848,6.014,8.248,5.572,267.634,220.172,213.96,164.072,0,0,0,0,0,1,0,0,0,0,0,0,0
20200508,6.114,4.554,6.004,3.728,268.556,225.386,217.964,167.144,0,0,0,0,0,1,0,0,0,0,0,0,0
20200509,1.04,0.66,0.71,0.588,170.216,129.152,112.566,101.302,0,0,0,0,0,1,0,0,0,0,0,0,0
20200510,8.058,4.198,6.622,4.156,149.33,113.642,89.778,82.492,1,0,0,0,0,1,0,0,0,0,0,0,0
20200511,8.22,5.27,7.166,4.548,252.256,213.552,203.166,162.014,0,0,0,0,0,1,0,0,0,0,0,0,0
20200512,8.118,5.47,7.324,4.846,252.534,206.158,206.728,159.874,0,0,0,0,0,1,0,0,0,0,0,0,0
20200513,9.202,5.88,8.248,5.452,257.926,210.874,211.166,162.574,0,0,0,0,0,1,0,0,0,0,0,0,0
20200514,8.858,6.478,8.164,5.752,254.57,208.354,208.652,160.142,0,0,0,0,0,1,0,0,0,0,0,0,0
20200515,1.588,1.044,1.086,0.846,247.044,199.302,206.152,156.644,0,0,0,0,0,1,0,0,0,0,0,0,0
20200516,7.188,4.538,6.054,4.25,189.93,148.022,130.838,113.01,0,0,0,0,0,1,0,0,0,0,0,0,0
20200517,10.754,5.972,9.568,5.614,151.622,111.898,93.846,84.642,1,0,0,0,0,1,0,0,0,0,0,0,0
20200518,3.838,2.816,3.612,2.18,235.932,200.928,199.03,155.296,0,0,0,0,0,1,0,0,0,0,0,0,0
20200519,5.558,4.012,4.936,3.07,242.804,198.652,203.784,155.508,0,0,0,0,0,1,0,0,0,0,0,0,0
20200520,8.398,6.51,8.296,5.274,262.706,218.308,217.72,166.03,0,0,0,0,0,1,0,0,0,0,0,0,0
20200521,8.906,6.682,8.884,5.8,262.518,216.736,216.444,164.81,0,0,0,0,0,1,0,0,0,0,0,0,0
20200522,8.832,6.448,8.428,5.362,267.03,224.2,221.51,167.966,0,0,0,0,0,1,0,0,0,0,0,0,0
20200523,12.18,6.764,9.37,5.952,219.128,165.888,149.002,122.446,0,0,0,0,0,1,0,0,0,0,0,0,0
20200524,9.69,5.562,8.116,4.6,144.482,106.884,90.96,80.22,1,0,0,0,0,1,0,0,0,0,0,0,0
20200525,10.29,6.402,9.002,5.298,254.42,217.726,209.478,164.29,0,0,0,0,0,1,0,0,0,0,0,0,0
20200526,7.082,5.06,6.12,3.888,253.264,214.18,209.868,163.296,0,0,0,0,0,1,0,0,0,0,0,0,0
20200527,10.642,7.032,9.32,5.456,264.682,218.706,214.72,167.016,0,0,0,0,0,1,0,0,0,0,0,0,0
20200528,10.59,6.998,8.974,5.53,259.926,215.26,209.894,163.898,0,0,0,0,0,1,0,0,0,0,0,0,0
20200529,10.916,7.312,9.294,6.02,269.344,219.932,214.5,167.628,0,0,0,0,0,1,0,0,0,0,0,0,0
20200530,11.88,6.894,10.316,6.078,210.49,154.768,133.442,116.116,0,0,0,0,0,1,0,0,0,0,0,0,0
20200531,11.23,6.274,9.04,5.366,151.246,110.36,89.648,82.986,1,0,0,0,0,1,0,0,0,0,0,0,0
20200601,10.832,6.674,9.158,5.632,252.454,211.224,202.498,161.606,0,0,0,0,0,0,1,0,0,0,0,0,0
20200602,7.798,5.862,7.05,4.778,244.476,202.092,201.004,157.9,0,0,0,0,0,0,1,0,0,0,0,0,0
20200603,10.556,7.328,8.958,5.978,258.542,214.532,210.506,163.562,0,0,0,0,0,0,1,0,0,0,0,0,0
20200604,10.164,7.192,8.58,6.084,258.438,211.738,208.636,162.398,0,0,0,0,0,0,1,0,0,0,0,0,0
20200605,11.056,7.682,9.36,6.168,271.854,221.978,216.962,168.14,0,0,0,0,0,0,1,0,0,0,0,0,0
20200606,11.886,7.078,9.388,6.262,195.7,144.162,122.724,107.536,0,0,0,0,0,0,1,0,0,0,0,0,0
20200607,11.026,7.156,9.482,5.808,152.802,111.754,90.51,84.926,1,0,0,0,0,0,1,0,0,0,0,0,0
20200608,10.232,7.644,8.876,5.706,250.15,208.37,200.864,160.158,0,0,0,0,0,0,1,0,0,0,0,0,0
20200609,10.31,7.41,8.864,5.854,253.994,207.056,206.874,160.332,0,0,0,0,0,0,1,0,0,0,0,0,0
20200610,5.766,4.368,5.002,3.266,252.484,209.096,210.4,160.772,0,0,0,0,0,0,1,0,0,0,0,0,0
20200611,9.83,7.154,8.872,5.414,256.28,208.864,209.066,161.89,0,0,0,0,0,0,1,0,0,0,0,0,0
20200612,11.202,8.07,9.57,6.12,265.97,217.942,214.912,165.866,0,0,0,0,0,0,1,0,0,0,0,0,0
20200613,9.54,6.434,7.484,5.136,201.066,153.288,132.446,115.014,0,0,0,0,0,0,1,0,0,0,0,0,0
20200614,9.65,6.286,8.002,5.156,149.504,110.048,88.274,80.952,1,0,0,0,0,0,1,0,0,0,0,0,0
20200615,9.974,7.78,9.07,5.83,253.41,211.61,206.314,161.546,0,0,0,0,0,0,1,0,0,0,0,0,0
20200616,9.928,7.654,8.722,5.794,257.928,210.208,211.108,162.394,0,0,0,0,0,0,1,0,0,0,0,0,0
20200617,10.588,7.506,8.76,5.848,261.008,211.23,213.66,163.274,0,0,0,0,0,0,1,0,0,0,0,0,0
20200618,11.174,7.672,8.976,6.278,257.898,212.494,211.722,162.698,0,0,0,0,0,0,1,0,0,0,0,0,0
20200619,11.092,7.93,9.084,6.034,269.638,218.938,220.296,166.13,0,0,0,0,0,0,1,0,0,0,0,0,0
20200620,10.758,6.942,8.342,6.14,212.33,155.362,139.888,118.442,0,0,0,0,0,0,1,0,0,0,0,0,0
20200621,10.154,6.632,8.312,5.492,152.734,110.806,92.616,83.37,1,0,0,0,0,0,1,0,0,0,0,0,0
20200622,9.648,7.204,7.88,5.382,246.422,205.092,203.944,160.296,0,0,0,0,0,0,1,0,0,0,0,0,0
20200623,10.312,7.604,8.522,5.958,255.374,212.442,211.524,162.282,0,0,0,0,0,0,1,0,0,0,0,0,0
20200624,2.07,1.364,1.492,1.084,241.23,196.02,205.95,155.698,0,0,0,0,0,0,1,0,0,0,0,0,0
20200625,5.06,2.976,4.084,1.786,250.448,209.452,211.246,161.96,0,0,0,0,0,0,1,0,0,0,0,0,0
20200626,9.178,6.414,7.704,5.052,272.386,226.214,223.006,169.686,0,0,0,0,0,0,1,0,0,0,0,0,0
20200627,10.948,7.24,9.334,6.284,216.25,163.082,143.546,120.918,0,0,0,0,0,0,1,0,0,0,0,0,0
20200628,11.762,6.704,8.558,5.632,158.904,115.308,97.834,84.388,1,0,0,0,0,0,1,0,0,0,0,0,0
20200629,7.042,5.296,5.936,4.066,251.434,212.886,209.848,164.674,0,0,0,0,0,0,1,0,0,0,0,0,0
20200630,3.952,2.812,3.05,2.004,252.06,205.576,209.496,163.216,0,0,0,0,0,0,1,0,0,0,0,0,0
20200701,10.132,7.746,8.648,6.072,265.628,217.128,217.3,168.194,0,0,0,0,0,0,0,1,0,0,0,0,0
20200702,10.74,7.74,8.688,6.252,266.938,217.524,219.606,166.294,0,0,0,0,0,0,0,1,0,0,0,0,0
20200703,10.232,7.18,8.6,6.108,279.686,224.104,226.212,171.602,0,0,0,0,0,0,0,1,0,0,0,0,0
20200704,10.608,6.468,8.74,5.628,218.936,160.318,144.106,119.674,0,0,0,0,0,0,0,1,0,0,0,0,0
20200705,11.508,7.026,9.326,6.034,156.78,115.374,96.378,84.018,1,0,0,0,0,0,0,1,0,0,0,0,0
20200706,10.302,7.786,9.068,6.372,261.012,214.624,212.642,164.21,0,0,0,0,0,0,0,1,0,0,0,0,0
20200707,8.708,7.19,7.532,5.356,264.238,215.866,217.008,164.468,0,0,0,0,0,0,0,1,0,0,0,0,0
20200708,10.484,7.906,8.558,6.322,270.24,215.796,221.936,165.768,0,0,0,0,0,0,0,1,0,0,0,0,0
20200709,9.5,8.022,8.328,6.148,268.604,215.524,221.898,164.392,0,0,0,0,0,0,0,1,0,0,0,0,0
20200710,9.364,6.654,7.49,5.472,273.964,218.298,222.97,166.98,0,0,0,0,0,0,0,1,0,0,0,0,0
20200711,11.314,7.334,8.666,6.614,220.4,162.032,144.04,121.964,0,0,0,0,0,0,0,1,0,0,0,0,0
20200712,5.756,4.17,4.69,3.666,153.364,117.428,95.374,83.876,1,0,0,0,0,0,0,1,0,0,0,0,0
20200713,0.526,0.39,0.416,0.276,242.878,195.322,202.232,154.582,0,0,0,0,0,0,0,1,0,0,0,0,0
20200714,7.702,6.208,7.474,4.868,262.542,218.116,219.47,164.418,0,0,0,0,0,0,0,1,0,0,0,0,0
20200715,9.75,7.616,8.836,6.432,276.028,225.546,227.36,169.794,0,0,0,0,0,0,0,1,0,0,0,0,0
20200716,9.516,7.336,8.544,6.302,272.828,218.248,224.146,167.158,0,0,0,0,0,0,0,1,0,0,0,0,0
20200717,9.988,7.232,8.64,5.58,277.974,223.206,227.92,169.948,0,0,0,0,0,0,0,1,0,0,0,0,0
20200718,10.198,6.954,7.986,5.786,219.076,164.002,144.646,119.826,0,0,0,0,0,0,0,1,0,0,0,0,0
20200719,6.658,4.566,4.626,3.854,130.872,98.692,83.406,73.422,1,0,0,0,0,0,0,1,0,0,0,0,0
20200720,7.488,5.63,6.012,5.174,250.392,206.338,209.584,160.008,0,0,0,0,0,0,0,1,0,0,0,0,0
20200721,9.018,7.398,8.376,6.346,269.77,219.038,221.166,166.41,0,0,0,0,0,0,0,1,0,0,0,0,0
20200722,5.166,4.4,3.874,3.568,260.586,208.756,218.678,164.768,0,0,0,0,0,0,0,1,0,0,0,0,0
20200723,0.974,0.76,0.748,0.696,253.174,202.474,216.56,157.946,0,0,0,0,0,0,0,1,0,0,0,0,0
20200724,6.256,5.076,5.332,4.168,268.934,222.062,223.308,167.754,0,0,0,0,0,0,0,1,0,0,0,0,0
20200725,9.786,7.134,8.114,5.922,214.146,166.944,143.094,120.32,0,0,0,0,0,0,0,1,0,0,0,0,0
20200726,9.552,6.432,7.948,5.25,158.608,119.28,96.722,85.762,1,0,0,0,0,0,0,1,0,0,0,0,0
20200727,5.268,3.908,4.66,3.006,249.664,208.254,210.568,160.92,0,0,0,0,0,0,0,1,0,0,0,0,0
20200728,5.74,4.408,5.142,3.736,261.914,213.756,218.272,163.714,0,0,0,0,0,0,0,1,0,0,0,0,0
20200729,2.714,2.544,2.304,1.866,252.604,198.872,213.244,159.074,0,0,0,0,0,0,0,1,0,0,0,0,0
20200730,8.03,6.736,7.376,5.396,261.688,212.836,216.762,161.302,0,0,0,0,0,0,0,1,0,0,0,0,0
20200731,8.478,7.02,7.68,5.402,272.886,221.972,222.658,166.204,0,0,0,0,0,0,0,1,0,0,0,0,0
20200801,3.398,2.652,2.738,2.006,174.986,137.586,115.216,101.966,0,0,0,0,0,0,0,0,1,0,0,0,0
20200802,1.234,0.912,0.992,0.752,121.862,91.062,78.314,69.39,1,0,0,0,0,0,0,0,1,0,0,0,0
20200803,1.754,1.314,1.314,0.962,228.516,176.59,189.28,145.246,0,0,0,0,0,0,0,0,1,0,0,0,0
20200804,4.172,3.838,3.544,2.634,241.128,191.082,199.82,152.176,0,0,0,0,0,0,0,0,1,0,0,0,0
20200805,2.71,2.196,1.8,1.686,242.462,192.48,202.124,154.6,0,0,0,0,0,0,0,0,1,0,0,0,0
20200806,4.218,3.924,2.924,2.866,257.398,201.528,218.016,159.35,0,0,0,0,0,0,0,0,1,0,0,0,0
20200807,5.822,6.078,4.828,4.522,269.838,222.578,225.54,168.106,0,0,0,0,0,0,0,0,1,0,0,0,0
20200808,3.216,3.398,2.528,2.596,199.054,156.506,134.192,114.732,0,0,0,0,0,0,0,0,1,0,0,0,0
20200809,1.614,1.034,0.836,0.768,124.588,88.404,78.202,67.868,1,0,0,0,0,0,0,0,1,0,0,0,0
20200810,2.26,1.59,1.548,1.126,247.3,204.194,208.04,158.724,0,0,0,0,0,0,0,0,1,0,0,0,0
20200811,4.214,3.95,3.162,3.062,253.12,201.472,213.524,161.036,0,0,0,0,0,0,0,0,1,0,0,0,0
20200812,5.488,6.108,5.17,4.806,264.456,217.328,222.664,164.95,0,0,0,0,0,0,0,0,1,0,0,0,0
20200813,5.732,5.998,5.276,4.922,258.06,214.132,218.848,162.792,0,0,0,0,0,0,0,0,1,0,0,0,0
20200814,5.806,5.378,4.962,4.504,260.386,213.654,217.004,162.352,0,0,0,0,0,0,0,0,1,0,0,0,0
20200815,2.744,2.058,1.868,1.72,161.904,128.702,110.9,96.244,0,0,0,0,0,0,0,0,1,0,0,0,0
20200816,5.896,4.596,5.024,3.916,139.724,110.546,92.116,80.934,1,0,0,0,0,0,0,0,1,0,0,0,0
20200817,6.52,5.44,6.132,4.37,167.172,137.93,115.21,101.846,0,0,0,0,0,0,0,0,1,0,0,0,0
20200818,6.514,6.196,6.404,4.866,235.318,194.064,197.756,152.912,0,0,0,0,0,0,0,0,1,0,0,0,0
20200819,7.408,6.54,6.554,5.016,227.792,186.484,193.152,146.916,0,0,0,0,0,0,0,0,1,0,0,0,0
20200820,7.354,6.386,6.98,5.13,222.846,184.266,187.874,145.768,0,0,0,0,0,0,0,0,1,0,0,0,0
20200821,6.598,5.828,6.416,4.438,222.468,184.224,184.706,144.54,0,0,0,0,0,0,0,0,1,0,0,0,0
20200822,3.556,2.628,2.654,2.254,134.908,113.622,88.352,85.482,0,0,0,0,0,0,0,0,1,0,0,0,0
20200823,7.844,5.482,7.068,4.45,103.288,84.492,61.792,61.238,1,0,0,0,0,0,0,0,1,0,0,0,0
20200824,8.426,6.734,7.754,5.256,210.846,178.51,178.634,140.658,0,0,0,0,0,0,0,0,1,0,0,0,0
20200825,7.95,6.694,6.952,5.13,215.33,181.07,180.324,141.95,0,0,0,0,0,0,0,0,1,0,0,0,0
20200826,3.776,3.04,3.276,2.222,206.658,174.904,178.754,138.562,0,0,0,0,0,0,0,0,1,0,0,0,0
20200827,2.77,2.374,2.602,1.932,193.224,160.596,166.536,130.006,0,0,0,0,0,0,0,0,1,0,0,0,0
20200828,5.614,4.892,4.928,3.902,210.416,177.448,177.564,139.922,0,0,0,0,0,0,0,0,1,0,0,0,0
20200829,2.886,2.668,2.582,2.194,125.644,107.452,82.262,80.41,0,0,0,0,0,0,0,0,1,0,0,0,0
20200830,4.618,3.254,4.39,2.276,87.868,73.236,53.956,54.196,1,0,0,0,0,0,0,0,1,0,0,0,0
20200831,7.954,6.51,7.398,4.8,195.552,171.214,166.018,132.724,0,0,0,0,0,0,0,0,1,0,0,0,0
20200901,7.52,6.526,8.036,5.138,195.072,166.452,163.452,130.882,0,0,0,0,0,0,0,0,0,1,0,0,0
20200902,1.32,1.07,1.294,0.684,182.706,157.646,159.964,125.612,0,0,0,0,0,0,0,0,0,1,0,0,0
20200903,7.486,5.364,6.276,3.984,187.016,159.054,159.97,125.162,0,0,0,0,0,0,0,0,0,1,0,0,0
20200904,11.718,7.498,10.768,6.056,213.288,182.552,174.478,136.454,0,0,0,0,0,0,0,0,0,1,0,0,0
20200905,11.626,7.086,10.566,5.96,142.628,121.168,90.366,85.91,0,0,0,0,0,0,0,0,0,1,0,0,0
20200906,5.066,3.646,5.22,2.812,93.966,80.51,58.214,56.904,1,0,0,0,0,0,0,0,0,1,0,0,0
20200907,0.352,0.268,0.306,0.162,182.58,152.496,160.008,125.568,0,0,0,0,0,0,0,0,0,1,0,0,0
20200908,9.45,7.024,9.858,5.642,205.694,182.622,176.102,137.258,0,0,0,0,0,0,0,0,0,1,0,0,0
20200909,6.696,5.316,6.67,3.976,200.092,177.544,171.414,135.392,0,0,0,0,0,0,0,0,0,1,0,0,0
20200910,9.912,7.396,9.622,6.034,206.562,183.168,176.31,138.312,0,0,0,0,0,0,0,0,0,1,0,0,0
20200911,5.716,4.896,5.692,3.538,213.898,189.774,180.452,141.744,0,0,0,0,0,0,0,0,0,1,0,0,0
20200912,3.194,3.146,3.592,2.284,138.592,123.612,93.888,88.084,0,0,0,0,0,0,0,0,0,1,0,0,0
20200913,11.15,7.338,12.5,5.908,112.322,92.83,70.662,65.144,1,0,0,0,0,0,0,0,0,1,0,0,0
20200914,9.512,7.496,9.474,5.694,216.892,195.174,182.66,146.174,0,0,0,0,0,0,0,0,0,1,0,0,0
20200915,10.2,8.17,9.432,6.386,224.268,198.204,190.586,149.402,0,0,0,0,0,0,0,0,0,1,0,0,0
20200916,8.346,6.442,6.77,4.914,220.534,189.996,190.364,147.03,0,0,0,0,0,0,0,0,0,1,0,0,0
20200917,10.168,8.116,9.13,6.802,227.508,200.548,194.06,150.728,0,0,0,0,0,0,0,0,0,1,0,0,0
20200918,11.222,8.948,10.286,7.172,241.808,210.834,202.722,156.406,0,0,0,0,0,0,0,0,0,1,0,0,0
20200919,11.734,8.092,11.038,7.37,183.874,151.53,124.732,107.372,0,0,0,0,0,0,0,0,0,1,0,0,0
20200920,11.774,7.248,11.18,6.954,133.024,106.896,84.948,75.244,1,0,0,0,0,0,0,0,0,1,0,0,0
20200921,10.856,8.168,9.71,6.77,233.444,208.452,196.6,157.06,0,0,0,0,0,0,0,0,0,1,0,0,0
20200922,11.164,8.038,9.64,7.054,240.178,212.344,201.686,158.146,0,0,0,0,0,0,0,0,0,1,0,0,0
20200923,10.342,7.826,9.274,6.832,242.72,212.008,205.812,159.132,0,0,0,0,0,0,0,0,0,1,0,0,0
20200924,9.902,8.356,9.232,6.844,243.88,212.188,204.554,158.854,0,0,0,0,0,0,0,0,0,1,0,0,0
20200925,10.43,8.152,9.52,7.156,257.612,222.376,212.962,164.844,0,0,0,0,0,0,0,0,0,1,0,0,0
20200926,11.186,8.118,10.144,6.544,194.512,161.806,131.66,113.192,0,0,0,0,0,0,0,0,0,1,0,0,0
20200927,10.952,7.354,10.526,6.08,139.884,115.874,89.464,77.004,1,0,0,0,0,0,0,0,0,1,0,0,0
20200928,10.354,7.622,9.12,6.07,245.376,220.61,203.73,159.618,0,0,0,0,0,0,0,0,0,1,0,0,0
20200929,10.572,7.876,9.116,6.802,247.042,214.844,200.916,157.888,0,0,0,0,0,0,0,0,0,1,0,0,0
20200930,5.804,4.854,5.408,5.048,115.808,99.386,72.948,69.558,0,0,0,0,0,0,0,0,0,1,0,0,0
20201001,7.512,5.274,7.658,4.614,83.926,58.062,47.332,51.956,0,0,0,0,0,0,0,0,0,0,1,0,0
20201002,7.094,4.816,6.902,4.28,112.438,76.24,66.848,65.51,0,0,0,0,0,0,0,0,0,0,1,0,0
